smiles,pIC50
C[C@@H]1O[C@@H](OC2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)C[C@H](N)[C@@H]1O.Cl,5.3872161432802645
Oc1cccc(/C=N/N=C/c2cccc(O)c2O)c1O,4.621602099051862
Oc1cccc(/C=N/N=C/c2cccc(O)c2O)c1O,4.853871964321762
Cc1cccc2c1C(O)=C1C(=O)C3C(O)=C(C(=O)NNC4(C(=O)[O-])CCCC4)C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2(C)O.[Na+],5.920818753952375
Cc1cccc2c1C(O)=C1C(=O)C3C(O)=C(C(=O)NNC4(C(=O)[O-])CCCC4)C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2(C)O.[Na+],5.443697499232712
O=C(O)C(=O)CC(=O)c1ccccc1Cc1ccccc1,5.246416941107094
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)N1CCN(C(=O)C(=O)/C=C(\O)c2cccc(Cc3ccccc3F)c2)CC1,5.6020599913279625
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)N1CCN(C(=O)C(=O)/C=C(\O)c2cccc(Cc3ccccc3F)c2)CC1,6.522878745280337
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,4.056505484093897
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,4.33913452199613
O=C(/C=C/c1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,6.823908740944319
O=C(/C=C/c1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,6.886056647693163
O=C(O)C(=O)CC(=O)c1cccc(Cc2cccc(F)c2)c1,6.6020599913279625
COc1ccc(C(=O)CC(=O)C(=O)O)cc1Cc1ccccc1,6.823908740944319
O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,5.3979400086720375
O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,6.0
COc1cc(Cc2ccccc2)cc(C(=O)CC(=O)C(=O)O)c1,6.853871964321762
CCOc1ccc(Cc2ccccc2)cc1C(=O)CC(=O)C(=O)O,7.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,5.886056647693163
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,6.221848749616356
O=C(O)C(=O)CC(=O)c1cccc(Cc2ccccc2Cl)c1,7.0
O=C(O)C(=O)/C=C(\O)c1cccc(C(c2cccc(/C(O)=C/C(=O)C(=O)O)c2)c2ccccc2F)c1,5.7447274948966935
O=C(O)C(=O)/C=C(\O)c1cccc(C(c2cccc(/C(O)=C/C(=O)C(=O)O)c2)c2ccccc2F)c1,6.698970004336019
O=C(/C=C\c1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(OC(=O)/C=C\c2ccc(O)c(O)c2)C1O,6.1938200260161125
O=C(/C=C\c1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(OC(=O)/C=C\c2ccc(O)c(O)c2)C1O,6.180456064458132
