smiles,pIC50
Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,4.782516055786093
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,4.698970004336019
Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,5.1487416512809245
c1ccc(-c2cnc(Nc3ccccn3)o2)cc1,5.72584215073632
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,4.995678626217358
Cc1ccc(Nc2ncc(-c3ccccc3)s2)nc1,7.721246399047171
CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,6.443697499232712
c1ccc(-c2cnc(Nc3cnccn3)s2)cc1,7.638272163982407
c1ccc(-c2cnc(Nc3cccnc3)s2)cc1,6.619788758288394
Cc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,8.221848749616356
c1ccc(Nc2ncc(-c3ccccc3)s2)cc1,6.906578314837765
Cc1cccc(Nc2ncc(-c3ccccc3)s2)n1,8.0
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1O,6.0
c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,6.872895201635193
c1ccc(Oc2ccc(Nc3ncnc4ccccc34)cc2)cc1,5.565431095965801
CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,6.366531544420414
O=C(Nc1ncc(-c2ccccc2)s1)c1ccccc1,7.0915149811213505
c1ccc(-c2cnc(Nc3ccncn3)s2)cc1,7.443697499232712
Nc1ncnc2c1c(-c1ccccc1Oc1ccccc1)cn2C1CCCC1,4.301029995663981
COc1cccnc1Nc1ncc(-c2ccccc2)s1,7.337242168318426
COc1ccnc(Nc2ncc(-c3ccccc3)s2)c1,7.958607314841775
Cc1cccnc1Nc1ncc(-c2ccccc2)s1,7.886056647693163
O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,4.698970004336019
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,5.688246138944246
CCCCN(C)c1ccc(/N=N/c2ncc([N+](=O)[O-])s2)c(C)c1,6.82102305270683
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,5.459670525209126
Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,4.698970004336019
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,5.460923901207224
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(O)C1,7.070581074285707
c1ccc(-c2cnc(Nc3ccccn3)s2)cc1,8.154901959985743
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,4.698970004336019
c1ccc(-c2cnc(Nc3ccncc3)s2)cc1,6.586700235918748
COc1cccc(Nc2ncc(-c3ccccc3)s2)n1,8.522878745280337
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(N3CCCCC3)c21,4.698970004336019
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CC(O)C(O)C1,6.568636235841013
