smiles,pIC50
CC(C)CN1C[C@](O)([C@H](CC2CCCCC2)NC(=O)CC(C)(C)C)C[C@H]1C(=O)NC(C)(C)C,5.045757490560675
CC(C)(C)NC(=O)[C@@H]1CN(S(C)(=O)=O)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,8.795880017344075
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C(C)(C)CC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,3.767003889607846
CC(C)CN1CC(O)(CNC(=O)[C@@H]2N[C@@H]([C@H](NC(=O)Cc3ccccc3)C(=O)NCc3ccccc3)SC2(C)C)C[C@H]1C(=O)NC(C)(C)C,7.522878745280337
CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,10.154901959985743
CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,8.236572006437063
CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,8.2839966563652
CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,8.795880017344075
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,9.229147988357855
O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,10.096910013008056
O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,9.221848749616356
O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,8.886056647693163
O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,9.096910013008056
CC(C)[C@H](NC(=O)N(C)Cc1nc2ccccc2[nH]1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1nc2ccccc2[nH]1)C(C)C,9.0
CC[C@H](C)[C@H](NC(=O)[C@H](C(C)C)[C@@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1)C(=O)NCc1nc2ccccc2[nH]1,7.091997798827446
CC(C)[C@H](NC(=O)N1CCN(Cc2ccccc2)CC1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N1CCN(Cc2ccccc2)CC1)C(C)C,8.10790539730952
CC(c1ccccc1)N(CC(O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1)C(=O)NC(C)(C)C,5.29299989005351
CC(C)[C@H](NC(=O)N(C)Cc1nc2ccccc2[nH]1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1nc2ccccc2[nH]1)C(C)C,9.0
COc1ccc(NC(=O)C(=O)O)cc1C(=O)NNC(=O)OCC1c2ccccc2-c2ccccc21,4.522878745280337
CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccccn1)C(C)C,9.0
CCNS(=O)(=O)Oc1cc(C(C)(C)C)c(SC2=C(O)OC(CCc3ccc(O)cc3)(C3CCCCC3)CC2=O)cc1C,8.318758762624412
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1ccccn1)C(C)C,9.0
